tick,robot_id,x,y,battery,health,status,wait_counter
1560,R3,7,8,21.95,0.0,broken,0
1560,R4,9,8,21.95,0.0,broken,0
1561,R0,1,8,21.9,0.0,broken,0
1561,R1,3,8,21.9,0.0,broken,0
1561,R2,5,8,21.9,0.0,broken,0
1561,R3,7,8,21.9,0.0,broken,0
1561,R4,9,8,21.9,0.0,broken,0
1562,R0,1,8,21.85,0.0,broken,0
1562,R1,3,8,21.85,0.0,broken,0
1562,R2,5,8,21.85,0.0,broken,0
1562,R3,7,8,21.85,0.0,broken,0
1562,R4,9,8,21.85,0.0,broken,0
1563,R0,1,8,21.8,0.0,broken,0
1563,R1,3,8,21.8,0.0,broken,0
1563,R2,5,8,21.8,0.0,broken,0
1563,R3,7,8,21.8,0.0,broken,0
1563,R4,9,8,21.8,0.0,broken,0
1564,R0,1,8,21.75,0.0,broken,0
1564,R1,3,8,21.75,0.0,broken,0
1564,R2,5,8,21.75,0.0,broken,0
1564,R3,7,8,21.75,0.0,broken,0
1564,R4,9,8,21.75,0.0,broken,0
1565,R0,1,8,21.7,0.0,broken,0
1565,R1,3,8,21.7,0.0,broken,0
1565,R2,5,8,21.7,0.0,broken,0
1565,R3,7,8,21.7,0.0,broken,0
1565,R4,9,8,21.7,0.0,broken,0
1566,R0,1,8,21.65,0.0,broken,0
1566,R1,3,8,21.65,0.0,broken,0
1566,R2,5,8,21.65,0.0,broken,0
1566,R3,7,8,21.65,0.0,broken,0
1566,R4,9,8,21.65,0.0,broken,0
1567,R0,1,8,21.6,0.0,broken,0
1567,R1,3,8,21.6,0.0,broken,0
1567,R2,5,8,21.6,0.0,broken,0
1567,R3,7,8,21.6,0.0,broken,0
1567,R4,9,8,21.6,0.0,broken,0
1568,R0,1,8,21.55,0.0,broken,0
1568,R1,3,8,21.55,0.0,broken,0
1568,R2,5,8,21.55,0.0,broken,0
1568,R3,7,8,21.55,0.0,broken,0
1568,R4,9,8,21.55,0.0,broken,0
1569,R0,1,8,21.5,0.0,broken,0
1569,R1,3,8,21.5,0.0,broken,0
1569,R2,5,8,21.5,0.0,broken,0
1569,R3,7,8,21.5,0.0,broken,0
1569,R4,9,8,21.5,0.0,broken,0
1570,R0,1,8,21.45,0.0,broken,0
1570,R1,3,8,21.45,0.0,broken,0
1570,R2,5,8,21.45,0.0,broken,0
1570,R3,7,8,21.45,0.0,broken,0
1570,R4,9,8,21.45,0.0,broken,0
1571,R0,1,8,21.4,0.0,broken,0
1571,R1,3,8,21.4,0.0,broken,0
1571,R2,5,8,21.4,0.0,broken,0
1571,R3,7,8,21.4,0.0,broken,0
1571,R4,9,8,21.4,0.0,broken,0
1572,R0,1,8,21.35,0.0,broken,0
1572,R1,3,8,21.35,0.0,broken,0
1572,R2,5,8,21.35,0.0,broken,0
1572,R3,7,8,21.35,0.0,broken,0
1572,R4,9,8,21.35,0.0,broken,0
1573,R0,1,8,21.3,0.0,broken,0
1573,R1,3,8,21.3,0.0,broken,0
1573,R2,5,8,21.3,0.0,broken,0
1573,R3,7,8,21.3,0.0,broken,0
1573,R4,9,8,21.3,0.0,broken,0
1574,R0,1,8,21.25,0.0,broken,0
1574,R1,3,8,21.25,0.0,broken,0
1574,R2,5,8,21.25,0.0,broken,0
1574,R3,7,8,21.25,0.0,broken,0
1574,R4,9,8,21.25,0.0,broken,0
1575,R0,1,8,21.2,0.0,broken,0
1575,R1,3,8,21.2,0.0,broken,0
1575,R2,5,8,21.2,0.0,broken,0
1575,R3,7,8,21.2,0.0,broken,0
1575,R4,9,8,21.2,0.0,broken,0
1576,R0,1,8,21.15,0.0,broken,0
1576,R1,3,8,21.15,0.0,broken,0
1576,R2,5,8,21.15,0.0,broken,0
1576,R3,7,8,21.15,0.0,broken,0
1576,R4,9,8,21.15,0.0,broken,0
1577,R0,1,8,21.1,0.0,broken,0
1577,R1,3,8,21.1,0.0,broken,0
1577,R2,5,8,21.1,0.0,broken,0
1577,R3,7,8,21.1,0.0,broken,0
1577,R4,9,8,21.1,0.0,broken,0
1578,R0,1,8,21.05,0.0,broken,0
1578,R1,3,8,21.05,0.0,broken,0
1578,R2,5,8,21.05,0.0,broken,0
1578,R3,7,8,21.05,0.0,broken,0
1578,R4,9,8,21.05,0.0,broken,0
1579,R0,1,8,21.0,0.0,broken,0
1579,R1,3,8,21.0,0.0,broken,0
1579,R2,5,8,21.0,0.0,broken,0
1579,R3,7,8,21.0,0.0,broken,0
1579,R4,9,8,21.0,0.0,broken,0
1580,R0,1,8,20.95,0.0,broken,0
1580,R1,3,8,20.95,0.0,broken,0
1580,R2,5,8,20.95,0.0,broken,0
1580,R3,7,8,20.95,0.0,broken,0
1580,R4,9,8,20.95,0.0,broken,0
1581,R0,1,8,20.9,0.0,broken,0
1581,R1,3,8,20.9,0.0,broken,0
1581,R2,5,8,20.9,0.0,broken,0
1581,R3,7,8,20.9,0.0,broken,0
1581,R4,9,8,20.9,0.0,broken,0
1582,R0,1,8,20.85,0.0,broken,0
1582,R1,3,8,20.85,0.0,broken,0
1582,R2,5,8,20.85,0.0,broken,0
1582,R3,7,8,20.85,0.0,broken,0
1582,R4,9,8,20.85,0.0,broken,0
1583,R0,1,8,20.8,0.0,broken,0
1583,R1,3,8,20.8,0.0,broken,0
1583,R2,5,8,20.8,0.0,broken,0
1583,R3,7,8,20.8,0.0,broken,0
1583,R4,9,8,20.8,0.0,broken,0
1584,R0,1,8,20.75,0.0,broken,0
1584,R1,3,8,20.75,0.0,broken,0
1584,R2,5,8,20.75,0.0,broken,0
1584,R3,7,8,20.75,0.0,broken,0
1584,R4,9,8,20.75,0.0,broken,0
1585,R0,1,8,20.7,0.0,broken,0
1585,R1,3,8,20.7,0.0,broken,0
1585,R2,5,8,20.7,0.0,broken,0
1585,R3,7,8,20.7,0.0,broken,0
1585,R4,9,8,20.7,0.0,broken,0
1586,R0,1,8,20.65,0.0,broken,0
1586,R1,3,8,20.65,0.0,broken,0
1586,R2,5,8,20.65,0.0,broken,0
1586,R3,7,8,20.65,0.0,broken,0
1586,R4,9,8,20.65,0.0,broken,0
1587,R0,1,8,20.6,0.0,broken,0
1587,R1,3,8,20.6,0.0,broken,0
1587,R2,5,8,20.6,0.0,broken,0
1587,R3,7,8,20.6,0.0,broken,0
1587,R4,9,8,20.6,0.0,broken,0
1588,R0,1,8,20.55,0.0,broken,0
1588,R1,3,8,20.55,0.0,broken,0
1588,R2,5,8,20.55,0.0,broken,0
1588,R3,7,8,20.55,0.0,broken,0
1588,R4,9,8,20.55,0.0,broken,0
1589,R0,1,8,20.5,0.0,broken,0
1589,R1,3,8,20.5,0.0,broken,0
1589,R2,5,8,20.5,0.0,broken,0
1589,R3,7,8,20.5,0.0,broken,0
1589,R4,9,8,20.5,0.0,broken,0
1590,R0,1,8,20.45,0.0,broken,0
1590,R1,3,8,20.45,0.0,broken,0
1590,R2,5,8,20.45,0.0,broken,0
1590,R3,7,8,20.45,0.0,broken,0
1590,R4,9,8,20.45,0.0,broken,0
1591,R0,1,8,20.4,0.0,broken,0
1591,R1,3,8,20.4,0.0,broken,0
1591,R2,5,8,20.4,0.0,broken,0
1591,R3,7,8,20.4,0.0,broken,0
1591,R4,9,8,20.4,0.0,broken,0
1592,R0,1,8,20.35,0.0,broken,0
1592,R1,3,8,20.35,0.0,broken,0
1592,R2,5,8,20.35,0.0,broken,0
1592,R3,7,8,20.35,0.0,broken,0
1592,R4,9,8,20.35,0.0,broken,0
1593,R0,1,8,20.3,0.0,broken,0
1593,R1,3,8,20.3,0.0,broken,0
1593,R2,5,8,20.3,0.0,broken,0
1593,R3,7,8,20.3,0.0,broken,0
1593,R4,9,8,20.3,0.0,broken,0
1594,R0,1,8,20.25,0.0,broken,0
1594,R1,3,8,20.25,0.0,broken,0
1594,R2,5,8,20.25,0.0,broken,0
1594,R3,7,8,20.25,0.0,broken,0
1594,R4,9,8,20.25,0.0,broken,0
1595,R0,1,8,20.2,0.0,broken,0
1595,R1,3,8,20.2,0.0,broken,0
1595,R2,5,8,20.2,0.0,broken,0
1595,R3,7,8,20.2,0.0,broken,0
1595,R4,9,8,20.2,0.0,broken,0
1596,R0,1,8,20.15,0.0,broken,0
1596,R1,3,8,20.15,0.0,broken,0
1596,R2,5,8,20.15,0.0,broken,0
1596,R3,7,8,20.15,0.0,broken,0
1596,R4,9,8,20.15,0.0,broken,0
1597,R0,1,8,20.1,0.0,broken,0
1597,R1,3,8,20.1,0.0,broken,0
1597,R2,5,8,20.1,0.0,broken,0
1597,R3,7,8,20.1,0.0,broken,0
1597,R4,9,8,20.1,0.0,broken,0
1598,R0,1,8,20.05,0.0,broken,0
1598,R1,3,8,20.05,0.0,broken,0
1598,R2,5,8,20.05,0.0,broken,0
1598,R3,7,8,20.05,0.0,broken,0
1598,R4,9,8,20.05,0.0,broken,0
1599,R0,1,8,20.0,0.0,broken,0
1599,R1,3,8,20.0,0.0,broken,0
1599,R2,5,8,20.0,0.0,broken,0
1599,R3,7,8,20.0,0.0,broken,0
1599,R4,9,8,20.0,0.0,broken,0
1600,R0,1,8,19.95,0.0,broken,0
1600,R1,3,8,19.95,0.0,broken,0
1600,R2,5,8,19.95,0.0,broken,0
1600,R3,7,8,19.95,0.0,broken,0
1600,R4,9,8,19.95,0.0,broken,0
1601,R0,1,8,19.9,0.0,broken,0
1601,R1,3,8,19.9,0.0,broken,0
1601,R2,5,8,19.9,0.0,broken,0
1601,R3,7,8,19.9,0.0,broken,0
1601,R4,9,8,19.9,0.0,broken,0
1602,R0,1,8,19.85,0.0,broken,0
1602,R1,3,8,19.85,0.0,broken,0
1602,R2,5,8,19.85,0.0,broken,0
1602,R3,7,8,19.85,0.0,broken,0
1602,R4,9,8,19.85,0.0,broken,0
1603,R0,1,8,19.8,0.0,broken,0
1603,R1,3,8,19.8,0.0,broken,0
1603,R2,5,8,19.8,0.0,broken,0
1603,R3,7,8,19.8,0.0,broken,0
1603,R4,9,8,19.8,0.0,broken,0
1604,R0,1,8,19.75,0.0,broken,0
1604,R1,3,8,19.75,0.0,broken,0
1604,R2,5,8,19.75,0.0,broken,0
1604,R3,7,8,19.75,0.0,broken,0
1604,R4,9,8,19.75,0.0,broken,0
1605,R0,1,8,19.7,0.0,broken,0
1605,R1,3,8,19.7,0.0,broken,0
1605,R2,5,8,19.7,0.0,broken,0
1605,R3,7,8,19.7,0.0,broken,0
1605,R4,9,8,19.7,0.0,broken,0
1606,R0,1,8,19.65,0.0,broken,0
1606,R1,3,8,19.65,0.0,broken,0
1606,R2,5,8,19.65,0.0,broken,0
1606,R3,7,8,19.65,0.0,broken,0
1606,R4,9,8,19.65,0.0,broken,0
1607,R0,1,8,19.6,0.0,broken,0
1607,R1,3,8,19.6,0.0,broken,0
1607,R2,5,8,19.6,0.0,broken,0
1607,R3,7,8,19.6,0.0,broken,0
1607,R4,9,8,19.6,0.0,broken,0
1608,R0,1,8,19.55,0.0,broken,0
1608,R1,3,8,19.55,0.0,broken,0
1608,R2,5,8,19.55,0.0,broken,0
1608,R3,7,8,19.55,0.0,broken,0
1608,R4,9,8,19.55,0.0,broken,0
1609,R0,1,8,19.5,0.0,broken,0
1609,R1,3,8,19.5,0.0,broken,0
1609,R2,5,8,19.5,0.0,broken,0
1609,R3,7,8,19.5,0.0,broken,0
1609,R4,9,8,19.5,0.0,broken,0
1610,R0,1,8,19.45,0.0,broken,0
1610,R1,3,8,19.45,0.0,broken,0
1610,R2,5,8,19.45,0.0,broken,0
1610,R3,7,8,19.45,0.0,broken,0
1610,R4,9,8,19.45,0.0,broken,0
1611,R0,1,8,19.4,0.0,broken,0
1611,R1,3,8,19.4,0.0,broken,0
1611,R2,5,8,19.4,0.0,broken,0
1611,R3,7,8,19.4,0.0,broken,0
1611,R4,9,8,19.4,0.0,broken,0
1612,R0,1,8,19.35,0.0,broken,0
1612,R1,3,8,19.35,0.0,broken,0
1612,R2,5,8,19.35,0.0,broken,0
1612,R3,7,8,19.35,0.0,broken,0
1612,R4,9,8,19.35,0.0,broken,0
1613,R0,1,8,19.3,0.0,broken,0
1613,R1,3,8,19.3,0.0,broken,0
1613,R2,5,8,19.3,0.0,broken,0
1613,R3,7,8,19.3,0.0,broken,0
1613,R4,9,8,19.3,0.0,broken,0
1614,R0,1,8,19.25,0.0,broken,0
1614,R1,3,8,19.25,0.0,broken,0
1614,R2,5,8,19.25,0.0,broken,0
1614,R3,7,8,19.25,0.0,broken,0
1614,R4,9,8,19.25,0.0,broken,0
1615,R0,1,8,19.2,0.0,broken,0
1615,R1,3,8,19.2,0.0,broken,0
1615,R2,5,8,19.2,0.0,broken,0
1615,R3,7,8,19.2,0.0,broken,0
1615,R4,9,8,19.2,0.0,broken,0
1616,R0,1,8,19.15,0.0,broken,0
1616,R1,3,8,19.15,0.0,broken,0
1616,R2,5,8,19.15,0.0,broken,0
1616,R3,7,8,19.15,0.0,broken,0
1616,R4,9,8,19.15,0.0,broken,0
1617,R0,1,8,19.1,0.0,broken,0
1617,R1,3,8,19.1,0.0,broken,0
1617,R2,5,8,19.1,0.0,broken,0
1617,R3,7,8,19.1,0.0,broken,0
1617,R4,9,8,19.1,0.0,broken,0
1618,R0,1,8,19.05,0.0,broken,0
1618,R1,3,8,19.05,0.0,broken,0
1618,R2,5,8,19.05,0.0,broken,0
1618,R3,7,8,19.05,0.0,broken,0
1618,R4,9,8,19.05,0.0,broken,0
1619,R0,1,8,19.0,0.0,broken,0
1619,R1,3,8,19.0,0.0,broken,0
1619,R2,5,8,19.0,0.0,broken,0
1619,R3,7,8,19.0,0.0,broken,0
1619,R4,9,8,19.0,0.0,broken,0
1620,R0,1,8,18.95,0.0,broken,0
1620,R1,3,8,18.95,0.0,broken,0
1620,R2,5,8,18.95,0.0,broken,0
1620,R3,7,8,18.95,0.0,broken,0
1620,R4,9,8,18.95,0.0,broken,0
1621,R0,1,8,18.9,0.0,broken,0
1621,R1,3,8,18.9,0.0,broken,0
1621,R2,5,8,18.9,0.0,broken,0
1621,R3,7,8,18.9,0.0,broken,0
1621,R4,9,8,18.9,0.0,broken,0
1622,R0,1,8,18.85,0.0,broken,0
1622,R1,3,8,18.85,0.0,broken,0
1622,R2,5,8,18.85,0.0,broken,0
1622,R3,7,8,18.85,0.0,broken,0
1622,R4,9,8,18.85,0.0,broken,0
1623,R0,1,8,18.8,0.0,broken,0
1623,R1,3,8,18.8,0.0,broken,0
1623,R2,5,8,18.8,0.0,broken,0
1623,R3,7,8,18.8,0.0,broken,0
1623,R4,9,8,18.8,0.0,broken,0
1624,R0,1,8,18.75,0.0,broken,0
1624,R1,3,8,18.75,0.0,broken,0
1624,R2,5,8,18.75,0.0,broken,0
1624,R3,7,8,18.75,0.0,broken,0
1624,R4,9,8,18.75,0.0,broken,0
1625,R0,1,8,18.7,0.0,broken,0
1625,R1,3,8,18.7,0.0,broken,0
1625,R2,5,8,18.7,0.0,broken,0
1625,R3,7,8,18.7,0.0,broken,0
1625,R4,9,8,18.7,0.0,broken,0
1626,R0,1,8,18.65,0.0,broken,0
1626,R1,3,8,18.65,0.0,broken,0
1626,R2,5,8,18.65,0.0,broken,0
1626,R3,7,8,18.65,0.0,broken,0
1626,R4,9,8,18.65,0.0,broken,0
1627,R0,1,8,18.6,0.0,broken,0
1627,R1,3,8,18.6,0.0,broken,0
1627,R2,5,8,18.6,0.0,broken,0
1627,R3,7,8,18.6,0.0,broken,0
1627,R4,9,8,18.6,0.0,broken,0
1628,R0,1,8,18.55,0.0,broken,0
1628,R1,3,8,18.55,0.0,broken,0
1628,R2,5,8,18.55,0.0,broken,0
1628,R3,7,8,18.55,0.0,broken,0
1628,R4,9,8,18.55,0.0,broken,0
1629,R0,1,8,18.5,0.0,broken,0
1629,R1,3,8,18.5,0.0,broken,0
1629,R2,5,8,18.5,0.0,broken,0
1629,R3,7,8,18.5,0.0,broken,0
1629,R4,9,8,18.5,0.0,broken,0
1630,R0,1,8,18.45,0.0,broken,0
1630,R1,3,8,18.45,0.0,broken,0
1630,R2,5,8,18.45,0.0,broken,0
1630,R3,7,8,18.45,0.0,broken,0
1630,R4,9,8,18.45,0.0,broken,0
1631,R0,1,8,18.4,0.0,broken,0
1631,R1,3,8,18.4,0.0,broken,0
1631,R2,5,8,18.4,0.0,broken,0
1631,R3,7,8,18.4,0.0,broken,0
1631,R4,9,8,18.4,0.0,broken,0
1632,R0,1,8,18.35,0.0,broken,0
1632,R1,3,8,18.35,0.0,broken,0
1632,R2,5,8,18.35,0.0,broken,0
1632,R3,7,8,18.35,0.0,broken,0
1632,R4,9,8,18.35,0.0,broken,0
1633,R0,1,8,18.3,0.0,broken,0
1633,R1,3,8,18.3,0.0,broken,0
1633,R2,5,8,18.3,0.0,broken,0
1633,R3,7,8,18.3,0.0,broken,0
1633,R4,9,8,18.3,0.0,broken,0
1634,R0,1,8,18.25,0.0,broken,0
1634,R1,3,8,18.25,0.0,broken,0
1634,R2,5,8,18.25,0.0,broken,0
1634,R3,7,8,18.25,0.0,broken,0
1634,R4,9,8,18.25,0.0,broken,0
1635,R0,1,8,18.2,0.0,broken,0
1635,R1,3,8,18.2,0.0,broken,0
1635,R2,5,8,18.2,0.0,broken,0
1635,R3,7,8,18.2,0.0,broken,0
1635,R4,9,8,18.2,0.0,broken,0
1636,R0,1,8,18.15,0.0,broken,0
1636,R1,3,8,18.15,0.0,broken,0
1636,R2,5,8,18.15,0.0,broken,0
1636,R3,7,8,18.15,0.0,broken,0
1636,R4,9,8,18.15,0.0,broken,0
1637,R0,1,8,18.1,0.0,broken,0
1637,R1,3,8,18.1,0.0,broken,0
1637,R2,5,8,18.1,0.0,broken,0
1637,R3,7,8,18.1,0.0,broken,0
1637,R4,9,8,18.1,0.0,broken,0
1638,R0,1,8,18.05,0.0,broken,0
1638,R1,3,8,18.05,0.0,broken,0
1638,R2,5,8,18.05,0.0,broken,0
1638,R3,7,8,18.05,0.0,broken,0
1638,R4,9,8,18.05,0.0,broken,0
1639,R0,1,8,18.0,0.0,broken,0
1639,R1,3,8,18.0,0.0,broken,0
1639,R2,5,8,18.0,0.0,broken,0
1639,R3,7,8,18.0,0.0,broken,0
1639,R4,9,8,18.0,0.0,broken,0
1640,R0,1,8,17.95,0.0,broken,0
1640,R1,3,8,17.95,0.0,broken,0
1640,R2,5,8,17.95,0.0,broken,0
1640,R3,7,8,17.95,0.0,broken,0
1640,R4,9,8,17.95,0.0,broken,0
1641,R0,1,8,17.9,0.0,broken,0
1641,R1,3,8,17.9,0.0,broken,0
1641,R2,5,8,17.9,0.0,broken,0
1641,R3,7,8,17.9,0.0,broken,0
1641,R4,9,8,17.9,0.0,broken,0
1642,R0,1,8,17.85,0.0,broken,0
1642,R1,3,8,17.85,0.0,broken,0
1642,R2,5,8,17.85,0.0,broken,0
1642,R3,7,8,17.85,0.0,broken,0
1642,R4,9,8,17.85,0.0,broken,0
1643,R0,1,8,17.8,0.0,broken,0
1643,R1,3,8,17.8,0.0,broken,0
1643,R2,5,8,17.8,0.0,broken,0
1643,R3,7,8,17.8,0.0,broken,0
1643,R4,9,8,17.8,0.0,broken,0
1644,R0,1,8,17.75,0.0,broken,0
1644,R1,3,8,17.75,0.0,broken,0
1644,R2,5,8,17.75,0.0,broken,0
1644,R3,7,8,17.75,0.0,broken,0
1644,R4,9,8,17.75,0.0,broken,0
1645,R0,1,8,17.7,0.0,broken,0
1645,R1,3,8,17.7,0.0,broken,0
1645,R2,5,8,17.7,0.0,broken,0
1645,R3,7,8,17.7,0.0,broken,0
1645,R4,9,8,17.7,0.0,broken,0
1646,R0,1,8,17.65,0.0,broken,0
1646,R1,3,8,17.65,0.0,broken,0
1646,R2,5,8,17.65,0.0,broken,0
1646,R3,7,8,17.65,0.0,broken,0
1646,R4,9,8,17.65,0.0,broken,0
1647,R0,1,8,17.6,0.0,broken,0
1647,R1,3,8,17.6,0.0,broken,0
1647,R2,5,8,17.6,0.0,broken,0
1647,R3,7,8,17.6,0.0,broken,0
1647,R4,9,8,17.6,0.0,broken,0
1648,R0,1,8,17.55,0.0,broken,0
1648,R1,3,8,17.55,0.0,broken,0
1648,R2,5,8,17.55,0.0,broken,0
1648,R3,7,8,17.55,0.0,broken,0
1648,R4,9,8,17.55,0.0,broken,0
1649,R0,1,8,17.5,0.0,broken,0
1649,R1,3,8,17.5,0.0,broken,0
1649,R2,5,8,17.5,0.0,broken,0
1649,R3,7,8,17.5,0.0,broken,0
1649,R4,9,8,17.5,0.0,broken,0
1650,R0,1,8,17.45,0.0,broken,0
1650,R1,3,8,17.45,0.0,broken,0
1650,R2,5,8,17.45,0.0,broken,0
1650,R3,7,8,17.45,0.0,broken,0
1650,R4,9,8,17.45,0.0,broken,0
1651,R0,1,8,17.4,0.0,broken,0
1651,R1,3,8,17.4,0.0,broken,0
1651,R2,5,8,17.4,0.0,broken,0
1651,R3,7,8,17.4,0.0,broken,0
1651,R4,9,8,17.4,0.0,broken,0
1652,R0,1,8,17.35,0.0,broken,0
1652,R1,3,8,17.35,0.0,broken,0
1652,R2,5,8,17.35,0.0,broken,0
1652,R3,7,8,17.35,0.0,broken,0
1652,R4,9,8,17.35,0.0,broken,0
1653,R0,1,8,17.3,0.0,broken,0
1653,R1,3,8,17.3,0.0,broken,0
1653,R2,5,8,17.3,0.0,broken,0
1653,R3,7,8,17.3,0.0,broken,0
1653,R4,9,8,17.3,0.0,broken,0
1654,R0,1,8,17.25,0.0,broken,0
1654,R1,3,8,17.25,0.0,broken,0
1654,R2,5,8,17.25,0.0,broken,0
1654,R3,7,8,17.25,0.0,broken,0
1654,R4,9,8,17.25,0.0,broken,0
1655,R0,1,8,17.2,0.0,broken,0
1655,R1,3,8,17.2,0.0,broken,0
1655,R2,5,8,17.2,0.0,broken,0
1655,R3,7,8,17.2,0.0,broken,0
1655,R4,9,8,17.2,0.0,broken,0
1656,R0,1,8,17.15,0.0,broken,0
1656,R1,3,8,17.15,0.0,broken,0
1656,R2,5,8,17.15,0.0,broken,0
1656,R3,7,8,17.15,0.0,broken,0
1656,R4,9,8,17.15,0.0,broken,0
1657,R0,1,8,17.1,0.0,broken,0
1657,R1,3,8,17.1,0.0,broken,0
1657,R2,5,8,17.1,0.0,broken,0
1657,R3,7,8,17.1,0.0,broken,0
1657,R4,9,8,17.1,0.0,broken,0
1658,R0,1,8,17.05,0.0,broken,0
1658,R1,3,8,17.05,0.0,broken,0
1658,R2,5,8,17.05,0.0,broken,0
1658,R3,7,8,17.05,0.0,broken,0
1658,R4,9,8,17.05,0.0,broken,0
1659,R0,1,8,17.0,0.0,broken,0
1659,R1,3,8,17.0,0.0,broken,0
1659,R2,5,8,17.0,0.0,broken,0
1659,R3,7,8,17.0,0.0,broken,0
1659,R4,9,8,17.0,0.0,broken,0
1660,R0,1,8,16.95,0.0,broken,0
1660,R1,3,8,16.95,0.0,broken,0
1660,R2,5,8,16.95,0.0,broken,0
1660,R3,7,8,16.95,0.0,broken,0
1660,R4,9,8,16.95,0.0,broken,0
1661,R0,1,8,16.9,0.0,broken,0
1661,R1,3,8,16.9,0.0,broken,0
1661,R2,5,8,16.9,0.0,broken,0
1661,R3,7,8,16.9,0.0,broken,0
1661,R4,9,8,16.9,0.0,broken,0
1662,R0,1,8,16.85,0.0,broken,0
1662,R1,3,8,16.85,0.0,broken,0
1662,R2,5,8,16.85,0.0,broken,0
1662,R3,7,8,16.85,0.0,broken,0
1662,R4,9,8,16.85,0.0,broken,0
1663,R0,1,8,16.8,0.0,broken,0
1663,R1,3,8,16.8,0.0,broken,0
1663,R2,5,8,16.8,0.0,broken,0
1663,R3,7,8,16.8,0.0,broken,0
1663,R4,9,8,16.8,0.0,broken,0
1664,R0,1,8,16.75,0.0,broken,0
1664,R1,3,8,16.75,0.0,broken,0
1664,R2,5,8,16.75,0.0,broken,0
1664,R3,7,8,16.75,0.0,broken,0
1664,R4,9,8,16.75,0.0,broken,0
1665,R0,1,8,16.7,0.0,broken,0
1665,R1,3,8,16.7,0.0,broken,0
1665,R2,5,8,16.7,0.0,broken,0
1665,R3,7,8,16.7,0.0,broken,0
1665,R4,9,8,16.7,0.0,broken,0
1666,R0,1,8,16.65,0.0,broken,0
1666,R1,3,8,16.65,0.0,broken,0
1666,R2,5,8,16.65,0.0,broken,0
1666,R3,7,8,16.65,0.0,broken,0
1666,R4,9,8,16.65,0.0,broken,0
1667,R0,1,8,16.6,0.0,broken,0
1667,R1,3,8,16.6,0.0,broken,0
1667,R2,5,8,16.6,0.0,broken,0
1667,R3,7,8,16.6,0.0,broken,0
1667,R4,9,8,16.6,0.0,broken,0
1668,R0,1,8,16.55,0.0,broken,0
1668,R1,3,8,16.55,0.0,broken,0
1668,R2,5,8,16.55,0.0,broken,0
1668,R3,7,8,16.55,0.0,broken,0
1668,R4,9,8,16.55,0.0,broken,0
1669,R0,1,8,16.5,0.0,broken,0
1669,R1,3,8,16.5,0.0,broken,0
1669,R2,5,8,16.5,0.0,broken,0
1669,R3,7,8,16.5,0.0,broken,0
1669,R4,9,8,16.5,0.0,broken,0
1670,R0,1,8,16.45,0.0,broken,0
1670,R1,3,8,16.45,0.0,broken,0
1670,R2,5,8,16.45,0.0,broken,0
1670,R3,7,8,16.45,0.0,broken,0
1670,R4,9,8,16.45,0.0,broken,0
1671,R0,1,8,16.4,0.0,broken,0
1671,R1,3,8,16.4,0.0,broken,0
1671,R2,5,8,16.4,0.0,broken,0
1671,R3,7,8,16.4,0.0,broken,0
1671,R4,9,8,16.4,0.0,broken,0
1672,R0,1,8,16.35,0.0,broken,0
1672,R1,3,8,16.35,0.0,broken,0
1672,R2,5,8,16.35,0.0,broken,0
1672,R3,7,8,16.35,0.0,broken,0
1672,R4,9,8,16.35,0.0,broken,0
1673,R0,1,8,16.3,0.0,broken,0
1673,R1,3,8,16.3,0.0,broken,0
1673,R2,5,8,16.3,0.0,broken,0
1673,R3,7,8,16.3,0.0,broken,0
1673,R4,9,8,16.3,0.0,broken,0
1674,R0,1,8,16.25,0.0,broken,0
1674,R1,3,8,16.25,0.0,broken,0
1674,R2,5,8,16.25,0.0,broken,0
1674,R3,7,8,16.25,0.0,broken,0
1674,R4,9,8,16.25,0.0,broken,0
1675,R0,1,8,16.2,0.0,broken,0
1675,R1,3,8,16.2,0.0,broken,0
1675,R2,5,8,16.2,0.0,broken,0
1675,R3,7,8,16.2,0.0,broken,0
1675,R4,9,8,16.2,0.0,broken,0
1676,R0,1,8,16.15,0.0,broken,0
1676,R1,3,8,16.15,0.0,broken,0
1676,R2,5,8,16.15,0.0,broken,0
1676,R3,7,8,16.15,0.0,broken,0
1676,R4,9,8,16.15,0.0,broken,0
1677,R0,1,8,16.1,0.0,broken,0
1677,R1,3,8,16.1,0.0,broken,0
1677,R2,5,8,16.1,0.0,broken,0
1677,R3,7,8,16.1,0.0,broken,0
1677,R4,9,8,16.1,0.0,broken,0
1678,R0,1,8,16.05,0.0,broken,0
1678,R1,3,8,16.05,0.0,broken,0
1678,R2,5,8,16.05,0.0,broken,0
1678,R3,7,8,16.05,0.0,broken,0
1678,R4,9,8,16.05,0.0,broken,0
1679,R0,1,8,16.0,0.0,broken,0
1679,R1,3,8,16.0,0.0,broken,0
1679,R2,5,8,16.0,0.0,broken,0
1679,R3,7,8,16.0,0.0,broken,0
1679,R4,9,8,16.0,0.0,broken,0
1680,R0,1,8,15.95,0.0,broken,0
1680,R1,3,8,15.95,0.0,broken,0
1680,R2,5,8,15.95,0.0,broken,0
1680,R3,7,8,15.95,0.0,broken,0
1680,R4,9,8,15.95,0.0,broken,0
1681,R0,1,8,15.9,0.0,broken,0
1681,R1,3,8,15.9,0.0,broken,0
1681,R2,5,8,15.9,0.0,broken,0
1681,R3,7,8,15.9,0.0,broken,0
1681,R4,9,8,15.9,0.0,broken,0
